FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1DateStart,Season1DateEnd,Season1Time 1,Season1Time 2,Season1Time 3,Season1Time 4,Season1Time 5,Season1Time 6,Season1Time 7,Season1Time 8,Season2DateStart,Season2DateEnd,Season2Time 1,Season2Time 2,Season2Time 3,Season2Time 4,Season2Time 5,Season2Time 6,Season2Time 7,Season2Time 8,Season3DateStart,Season3DateEnd,Season3Time 1,Season3Time 2,Season3Time 3,Season4DateStart,Season4DateEnd,Season4Time 1,Season4Time 2,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1019262,Crescent City Farmers Market,http://www.crescentcityfarmersmarket.org/,https://www.facebook.com/CrescentCityFarmersMarket/,https://twitter.com/https://twitter.com/ccfmtweets,,https://www.instagram.com/crescentcityfarmersmkt/,200 Broadway Street,New Orleans,Orleans,Louisiana,70118,2018-01-01T00:00:00Z,2020-07-12T00:00:00Z,Tue: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.133127,29.932159,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,2019-07-09T11:46:18Z
1002470,Croghan Colonial Bank Farmers Market,,https://www.facebook.com/DowntownFremontInc,https://twitter.com/https://twitter.com/DowntownFremont,,https://instagram.com/downtownfremont,Front Street and Garrison Street,Fremont,Sandusky,Ohio,43420,2022-07-06T00:00:00Z,2022-07-06T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.1135499,41.3454080,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,2022-03-01T10:35:49Z
1021391,Cross County Farmer's Market,,,,,,"705 E. Union Avenue, Room 2",Wynne,Cross,Arkansas,72396,,,Tue: 3:00 PM-5:00 PM,Thu: 3:00 PM-5:00 PM,Sat: 6:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-90.786483,35.223532,,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2022-03-03T02:34:43Z
1012365,Crossroads Farmers Market,https://www.crossroadscommunityfoodnetwork.org/farmers-market/,https://www.facebook.com/CrossroadsFarmersMarket/,https://twitter.com/CrossroadsNtwk,https://www.youtube.com/channel/UCm23V5zJ2FZV7vC57i8OASQ,Instagram: @CrossroadsNtwk,Anne St. at University Blvd. E,Takoma Park,Montgomery,Maryland,20912,2019-06-04T00:00:00Z,2020-04-11T00:00:00Z,Wed: 11:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.990169,38.990479,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,2020-06-07T09:51:38Z
1001869,Crystal Lake Farmers Market,,www.facebook.com/CrystalLakeFarmersMarket,,Downtown Crystal Lake,,"Depot Park, Woodstock & Williams Streets",Crystal Lake,McHenry,Illinois,60014,2021-05-06T00:00:00Z,2021-05-06T00:00:00Z,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.317010,42.243752,,Y,Y,Y,N,N,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,2021-05-01T04:03:16Z
1021346,Culver City Farmers Market,http://www.culvercityfarmersmarket.org,Culver City Farmers Market,https://twitter.com/Culver City Farmers Market @CulverFM,,,Main Street in Culver City,Culver City,Los Angeles,California,90232,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Tue: 2:00 AM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.394640,34.024936,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,2021-07-02T11:31:02Z
1019701,Culver Farmers' Market,,@culverfarmersmarket,,,@culverfarmersmarket (instagram),819 E. Lake Shore Drive,Culver,Marshall,Indiana,46511,2019-01-01T00:00:00Z,2021-07-12T00:00:00Z,Tue: 5:00 PM-7:00 PM,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-86.419302,41.218494,,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,2020-06-09T11:29:29Z
1019702,Culver Farmers' Market,,@culverfarmersmarket,,,@culverfarmersmarket (instagram),107 N Main Street,Culver,Marshall,Indiana,46511,2019-02-11T00:00:00Z,2021-06-04T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.422907,41.216815,,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2020-06-09T11:33:44Z
1020109,Cumberland County Farmers' Market,,https://www.facebook.com/CumberlandCountyKYFarmersMarket,,,,819 S Main Street,Burkesville,Cumberland,Kentucky,42717,2020-02-05T00:00:00Z,2022-02-09T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.364614,36.790074,,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2021-07-08T10:13:46Z
1021387,Cumberland Farmers Market,http://www.town.cumberland.in.us/government/departments/farmers_market/index.php,https://www.facebook.com/CumberlandINFM,,,,11501 E Washington Street,Cumberland,Marion,Indiana,46229,2021-01-05T00:00:00Z,2021-01-05T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.961539,39.775860,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,2022-02-03T04:15:24Z
1019539,Cuyahoga Falls Farmers' Market (Farmers' Market in the Falls),http://www.farmersmarketinthefalls.weebly.com,Farmers' Market in the Falls,,,Instagram= @farmersmarketinthefalls,1817 Front Street,Cuyahoga Falls,Summit,Ohio,44222,2019-12-07T00:00:00Z,2019-04-10T00:00:00Z,Fri: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.483560,41.130404,,Y,N,N,Y,N,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,2020-11-05T10:16:00Z
1021408,Dallas County Farmer's Market,,Dallas County Farmer's Market,,,,206 West 3rd St.,Fordyce,Dallas,Arkansas,71742,2021-12-06T00:00:00Z,2021-12-06T00:00:00Z,Mon: 7:00 AM-12:00 PM,Wed: 7:00 AM-12:00 PM,Sat: 7:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-92.414240,33.812858,,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2022-05-03T10:16:23Z
1004516,Danbury Farmers' Market,http://www.danburyfarmersmarket.org,danburyconnecticutfarmersmarket,https://twitter.com/danburyfarmersmarket,dadnburyfarmerwmarket,instagram,120 White Street,Danbury,Fairfield,Connecticut,06810,,,Fri: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.450227,41.397912,,Y,Y,N,Y,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,2020-03-08T12:23:30Z
1019163,Dardanelle Farmers Market,,fb.me/dardanellefarmersmarket,,,@dardanellefarmersmarket on Instagram,120 N Front St,Dardanelle,Yell,Arkansas,,2018-01-05T00:00:00Z,2020-07-10T00:00:00Z,Sun: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.153099,35.220839,,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,2018-10-07T09:54:37Z
1012505,Darlington Farmers Market,,,,,,Main Street,Darlington,Lafayette,Wisconsin,53530,2018-01-05T00:00:00Z,2018-01-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.117445,42.677666,,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2020-03-07T02:55:26Z
1018157,Davenport Farmers' Market,http://mvgrowers.com,Mississippi Valley Growers farmers Market,,,,North Park Mall east entrance,Davenport,Scott,Iowa,52804,,,Wed: 8:00 AM-12:00 PM,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-90.571154,41.562863,,Y,Y,Y,Y,Y,-,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,2021-06-01T08:50:58Z
1019880,David City Farmers Market,,,,,,,David City,Butler,Nebraska,68632,2021-01-06T00:00:00Z,2021-01-06T00:00:00Z,Fri: 4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.129955,41.264759,,Y,Y,Y,Y,N,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2022-11-02T09:09:29Z
1012254,Dawson Farmers Market,,dawson madison farmers market,,,,Ash  and 8th street,Dawson,Lac qui Parle,Minnesota,56232,2019-07-07T00:00:00Z,2019-06-10T00:00:00Z,Thu: 4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.0574386,44.9259444,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2020-07-07T03:31:07Z
1019100,Daybreak Farmers Market,http://www.daybreakfarmersmarket.com,http://www.facebook.com/daybreakfarmersmarket,,,http://www.instagram.com/daybreakfarmersmarket,Kestrel Rise Rd. and Daybreak Pkwy/W 11400 S,South Jordan,Salt Lake,Utah,84009,2018-02-06T00:00:00Z,2020-05-09T00:00:00Z,Sat: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.002561,40.547045,,Y,N,N,N,N,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,2019-03-05T12:39:40Z
1021457,De Soto Farmers' Market,https://gethealthydesoto.org/,https://www.facebook.com/cultivatingfoodandcommunity,,https://www.youtube.com/channel/UCW0fYCdzTgTVIeWAGlLjicw,https://www.instagram.com/desotofarmersmarket/,520 N. Main St.,DeSoto,Jefferson,Missouri,63020,2022-12-04T00:00:00Z,2022-12-04T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.552205,38.143674,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,2023-06-04T10:25:34Z
1018945,Dearborn Farmers & Artisans Market,http://www.dearbornfarmersartisansmarket.com,@DearbornFarmersArtisansMarket,,,,22271 West Village Drive,Dearborn,Wayne,Michigan,48124,2018-01-06T00:00:00Z,2020-04-09T00:00:00Z,Fri: 2:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.211488,42.313057,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,2019-03-02T03:54:22Z
1019970,Decatur Farmers Market,https://cfmatl.org/decatur/,https://www.facebook.com/DecaturFarmersMarkets/,,,,308 Clairemont Ave,Decatur,DeKalb,Georgia,30030,,,Wed: 4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.296808,33.778773,,Y,N,N,N,Y,-,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,2021-11-07T04:46:09Z
1012296,DeForest Farmers' Market,http://www.vi.deforest.wi.us/index.asp?Type=B_BASIC&SEC={38A90127-1135-4F1B-99D2-5AC8EE5AF484},https://www.facebook.com/deforestmarket/,,,,DeForest Street,DeForest,Dane,Wisconsin,53532,2018-05-06T00:00:00Z,2019-04-10T00:00:00Z,Tue: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.339846,43.246672,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,2020-03-07T02:43:26Z
1011103,DeKalb Farmers' Market,http://www.dekalb.org/farmersmarket,https://www.facebook.com/dekalbfarmersmarket,,,https://www.instagram.com/dekalbfarmersmarket/,2nd and Locust Streets,DeKalb,DeKalb,Illinois,60115,2021-03-06T00:00:00Z,2021-03-06T00:00:00Z,Thu: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.752032,41.931127,,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,2022-01-01T04:01:30Z
1002536,Del Monte Farmers Markets at Del Monte Shopping Center,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/https://twitter.com/MBFarmersMarket,,www.edibleparadise.com,1410 Del Monte Center,Monterey,Monterey,California,93940,2018-06-05T00:00:00Z,2020-06-09T00:00:00Z,Sun: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.9270394,36.9872756,,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2020-02-07T04:48:44Z
1020061,Delano Neighborhood Market,,facebook.com/delanoneighborhoodmarket,,,,1709 W Douglas,Wichita,Sedgwick,Kansas,67213,2021-01-08T00:00:00Z,2021-12-09T00:00:00Z,Thu: 5:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.360349,37.683757,,Y,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2020-12-08T04:53:15Z
1018416,Delcambre Seafood & Farmers Market,http://www.DelcambreMarket.org,DelcambreMarket,https://twitter.com/DelcambreMarket,Delcambre Seafood and Farmers Market,Instagram @DelcambreMarket,605 S Railroad (Hwy 330),Delcambre,Iberia,Louisiana,70528,2021-06-02T00:00:00Z,2021-06-02T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.982453,29.941659,,Y,N,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,2023-02-01T05:05:10Z
1019308,Delmar Farmers Market,http://delmarmarket.org,delmarmarket,https://twitter.com/delmarmarket,,,332 Kenwood Ave,Delmar,Albany,New York,12054,2018-05-05T00:00:00Z,2019-10-12T00:00:00Z,Sun: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.825895,42.619919,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,2019-07-10T06:32:07Z
1020191,Delray GreenMarket,http://delraycra.org,Delray Beach GreenMarket,,,IG: delraygreenmarket  IG: delraygreenmarketdogs,"NE 2nd Avenue, half block east of Atlantic Avenue",Delray Beach,Palm Beach,Florida,33444,2022-07-10T00:00:00Z,2020-01-05T00:00:00Z,Sat: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.071595,26.462365,,Y,N,N,N,N,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,2022-01-08T03:44:54Z
1007255,Des Moines Waterfront Farmers Market,http://www.DMFM.org,https://www.facebook.com/pages/Des-Moines-Waterfront-Farmers-Market/112845878735116?ref=hl,,,,22307 Dock Ave S,Des Moines,King,Washington,98198,2018-02-06T00:00:00Z,2020-05-09T00:00:00Z,Sat: 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-122.329307,47.401657,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,2020-07-07T07:49:28Z
1003628,Dexter Farmers Market,,,,,,3233 Alpine,Dexter,Washtenaw,Michigan,48130,2014-03-05T00:00:00Z,2014-03-05T00:00:00Z,Tue: 2:00 PM-6:00 PM,Sat: 8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-83.889459,42.339503,,Y,N,N,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,2023-01-01T03:58:58Z
1021318,Dickinson Square Farmers' Market,http://www.farmtocitymarkets.com,https://www.facebook.com/DSPFarmersMarket,,,,1600 East Moyamensing Avenue,Philadelphia,Philadelphia,Pennsylvania,19148,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,Sun: 10:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.151276,39.927056,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,2023-03-01T10:15:51Z
1021261,Dillsboro Farmers Market,,https://www.facebook.com/Dillsboro-Farmers-Market-1682514815354955/,,,,12921 North Street,Dillsboro,Dearborn,Indiana,47018,2012-01-09T00:00:00Z,,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.059414,39.018037,,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2021-05-01T10:05:02Z
1018958,Dillsburg Farmers' Market,http://dillsburgfarmersma.wixsite.com/dbgfarmersmarket,https://www.facebook.com/DillsburgFarmersMarket/,,,,1 N. 2nd Street,Dillsburg,York,Pennsylvania,17019,2018-12-05T00:00:00Z,2019-01-10T00:00:00Z,Sun: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.037849,40.110975,,Y,N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-02T08:30:52Z
1019458,Dimondale Farmers' Market,http://villageofdimondale.org,http://facebook.com/dimondalefarmersmarket,,,,136 N Bridge St,Dimondale,Eaton,Michigan,48821,2021-03-06T00:00:00Z,2021-03-06T00:00:00Z,Thu: 3:00 PM-7:00 PM,,,,,,,,2021-07-10T00:00:00Z,2021-07-10T00:00:00Z,Thu: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,-84.647388,42.646201,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,2021-06-01T01:01:50Z
1018816,Dodge County Farmer's Market,,www.facebook.com/DodgeCountyFarmersMarket,,,instagram,5401 Courthouse Circle,Eastman,Dodge,Georgia,31023,2020-01-04T00:00:00Z,,Wed: 3:30 PM-6:00 PM,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,-83.176305,32.200790,,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2021-05-01T10:45:45Z
1019742,Dodgeville Farmers Market,,https://www.facebook.com/dodgevillefarmersmarket,,,,327 N. Iowa Street,Dodgeville,Iowa,Wisconsin,53533,2021-04-05T00:00:00Z,2022-07-10T00:00:00Z,Sat: 8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.129944,42.962345,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,2022-04-01T04:22:22Z
1019439,Dolores County Farmers Market,http://www.dovecreekfood.org,https://www.facebook.com/DoloresCountyFarmersMarket/,,,,390 Main Street,Dove Creek,Dolores,Colorado,81324,2021-02-07T00:00:00Z,2021-03-10T00:00:00Z,Fri: 4:00 PM-7:00 PM,Sat: 1:00 PM-5:00 PM,Sun: 1:00 PM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,-108.903587,37.764836,,Y,N,N,N,Y,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,2020-11-03T01:10:06Z
1019964,Donnelly Farmers Market,,donnelly farmers market,,,,FW Gestrin and E. Roseberry Rd,donnelly,Valley,Idaho,83615,,,Wed: 3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.076720,44.730034,,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,2021-05-07T03:16:35Z
1018706,Dorchester/Dorchester House Farmers Market,http://dothousehealth.org/,DotHouse Health,,,,1353 Dorchester Avenue,Dorchester,Suffolk,Massachusetts,02122,2018-06-07T00:00:00Z,2017-10-10T00:00:00Z,Tue: 11:30 AM-1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.060126,42.304202,,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2020-03-07T09:25:37Z
1020111,Dorey Park Farmers Market,http://www.doreyparkfarmersmarket.org,https://www.facebook.com/doreyparkfarmersmarket/?ref=bookmarks,,,,2999 Darbytown Road,Henrico,Henrico,Virginia,23231,2020-06-06T00:00:00Z,2022-07-10T00:00:00Z,Sat: 9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.405887,37.5380571,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2021-07-08T12:10:43Z
1003046,Dousman Farmers Market,http://www.dousmanchamber.org/farmers_market.html,https://www.facebook.com/DousmanFarmersMarket,,,,118 S. Main St,Dousman,Waukesha,Wisconsin,53118,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,Wed: 2:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.4725142,43.0131210,,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,2021-10-02T08:30:21Z
1009829,Dover Farmers' Market,http://www.seacoastgrowers.org,https://www.facebook.com/Market03820,https://twitter.com/https://twitter.com/market03820,,,550 Central Avenue,Dover,Rockingham,New Hampshire,03820,2018-06-06T00:00:00Z,2018-03-10T00:00:00Z,Wed: 2:30 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.875971,43.200765,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,2020-07-07T01:38:12Z
1009894,Down to Earth Chelsea Farmers Market,,https://www.facebook.com/chelseanycfarmersmarket,https://twitter.com/https://twitter.com/DowntoEarthMkts,,https://www.instagram.com/downtoearthmkts,W. 23rd Street off 9th Avenue,New York,New York,New York,10011,2022-03-05T00:00:00Z,2022-03-05T00:00:00Z,Sat: 9:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.000805,40.746359,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,2023-01-01T12:45:47Z
1021296,Down to Earth Cunningham Park Farmers Market,https://downtoearthmarkets.com/,https://www.facebook.com/cunninghamparkfarmersmarket,,,https://www.instagram.com/downtoearthmkts,Parking lot off Union Turnpike,Queens,Queens,New York,11366,2021-09-05T00:00:00Z,2021-09-05T00:00:00Z,Sun: 9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.773482,40.730800,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,2023-01-01T12:59:44Z
1010954,Down to Earth Larchmont Farmers Market,,https://www.facebook.com/larchmontfarmersmarket,https://twitter.com/twitter.com/DowntoEarthMkts,,https://instagram.com/downtoearthmkts/,Parking Lot off Chatsworth Ave.,Larchmont,Westchester,New York,10538,2022-12-04T00:00:00Z,2022-12-04T00:00:00Z,Sat: 8:30 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.760008,40.933512,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,2023-01-01T12:36:48Z
1016793,Down to Earth Mamaroneck Winter Farmers Market,,https://www.facebook.com/mamaroneckfarmersmarket,https://twitter.com/https://twitter.com/DowntoEarthMkts,,https://www.instagram.com/downtoearthmkts,Harbor Island Park,Mamaroneck,Westchester,New York,10543,2021-09-01T00:00:00Z,2021-09-01T00:00:00Z,Sat: 9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.730404,40.944797,,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,2023-01-01T12:16:12Z
